795	-0.618500
796	-0.515228
797	-0.403870
798	-0.286133
799	-0.163879
800	-0.039062
801	 0.086365
802	 0.210419
803	 0.331146
804	 0.446655
805	 0.555115
806	 0.654816
807	 0.744202
808	 0.821869
809	 0.886536
810	 0.937256
811	 0.973206
812	 0.993805
813	 0.998718
814	 0.987885
815	 0.961487
816	 0.919922
817	 0.863861
818	 0.794189
819	 0.711975
820	 0.618561
821	 0.515411
822	 0.404083
823	 0.286407
824	 0.164185
825	 0.039368
826	-0.086060
827	-0.210144
828	-0.330933
829	-0.446503
830	-0.555023
831	-0.654846
832	-0.744354
833	-0.822144
834	-0.886932
835	-0.937805
836	-0.973877
837	-0.994629
838	-0.999695
839	-0.989014
840	-0.962769
841	-0.921356
842	-0.865417
843	-0.795837
844	-0.713715
845	-0.620361
846	-0.517242
847	-0.406036
848	-0.288391
849	-0.166229
850	-0.041443
851	 0.083984
852	 0.208069
853	 0.328857
854	 0.444458
855	 0.553070
856	 0.652954
857	 0.742554
858	 0.820465
859	 0.885376
860	 0.936371
861	 0.972565
862	 0.993439
863	 0.998657
864	 0.988159
865	 0.962067
866	 0.920776
867	 0.864990
868	 0.795532
869	 0.713531
870	 0.620300
871	 0.517273
872	 0.406067
873	 0.288483
874	 0.166351
875	 0.041595
876	-0.083832
877	-0.207947
878	-0.328766
879	-0.444427
880	-0.553131
881	-0.653107
882	-0.742767
883	-0.820740
884	-0.885773
885	-0.936890
886	-0.973206
887	-0.994202
888	-0.999573
889	-0.989197
890	-0.963226
891	-0.922089
892	-0.866425
893	-0.797089
894	-0.715210
895	-0.622101
896	-0.519196
897	-0.408112
898	-0.290588
899	-0.168488
900	-0.043732
901	 0.081696
902	 0.205811
903	 0.326691
904	 0.442413
905	 0.551147
906	 0.651184
907	 0.740967
908	 0.819061
909	 0.884216
910	 0.935455
911	 0.971954
912	 0.993134
913	 0.998627
914	 0.988373
915	 0.962555
916	 0.921570
917	 0.866028
918	 0.796814
919	 0.715057
920	 0.622040
921	 0.519196
922	 0.408173
923	 0.290710
924	 0.168640
925	 0.043915
926	-0.081512
927	-0.205658
928	-0.326569
929	-0.442352
930	-0.551178
931	-0.651306
932	-0.741180
933	-0.819366
934	-0.884644
935	-0.936005
936	-0.972656
937	-0.993988
938	-0.999634
939	-0.989532
940	-0.963837
941	-0.922974
942	-0.867615
943	-0.798584
944	-0.716949
945	-0.624054
946	-0.521332
947	-0.410370
948	-0.292969
949	-0.170959
950	-0.046265
951	 0.079163
952	 0.203339
953	 0.324310
954	 0.440155
955	 0.549103
956	 0.649353
957	 0.739349
958	 0.817688
959	 0.883148
960	 0.934692
961	 0.971497
962	 0.992981
963	 0.998810
964	 0.988892
965	 0.963409
966	 0.922729
967	 0.867493
968	 0.798584
969	 0.717072
970	 0.624237
971	 0.521576
972	 0.410706
973	 0.293335
974	 0.171326
975	 0.046631
976	-0.078796
977	-0.203003
978	-0.324036
979	-0.439972
980	-0.548920
981	-0.649292
982	-0.739441
983	-0.817932
984	-0.883545
985	-0.935211
986	-0.972168
987	-0.993835
988	-0.999817
989	-0.990051
990	-0.964722
991	-0.924194
992	-0.869141
993	-0.800354
994	-0.718994
995	-0.626282
996	-0.523712
997	-0.412903
998	-0.295593
999	-0.173645
1000	-0.048981
1001	 0.076447
1002	 0.200653
1003	 0.321716
1004	 0.437683
1005	 0.546753
1006	 0.647186
1007	 0.737427
1008	 0.816040
1009	 0.881805
1010	 0.933655
1011	 0.970795
1012	 0.992615
1013	 0.998779
1014	 0.989197
1015	 0.964050
1016	 0.923676
1017	 0.868744
1018	 0.800140
1019	 0.718903
1020	 0.626312
1021	 0.523865
1022	 0.413147
1023	 0.295898
